return_date,product_id,store_id,quantity
1997-06-22,612,6,2
1997-06-22,685,6,1
1997-06-22,699,3,1
1997-06-22,716,3,1
1997-06-22,801,17,1
1997-06-22,821,7,1
1997-06-22,902,6,2
1997-06-22,919,6,1
1997-06-22,1241,17,2
1997-06-22,1355,6,1
1997-06-22,1472,17,1
1997-06-23,182,13,1
1997-06-23,213,13,1
1997-06-23,265,13,1
1997-06-23,480,24,2
1997-06-23,962,13,1
1997-06-23,1410,16,1
1997-06-27,146,16,1
1997-06-27,404,16,1
1997-06-27,601,17,1
1997-06-27,668,16,1
1997-06-27,714,17,1
1997-06-27,902,17,1
1997-06-27,999,17,1
1997-06-27,1059,16,1
1997-06-27,1088,17,2
1997-06-27,1229,17,1
1997-06-27,1285,17,1
1997-06-27,1487,17,2
1997-06-28,58,15,1
1997-06-28,393,15,1
1997-06-28,544,15,1
1997-06-28,664,15,1
1997-06-28,1361,23,2
1997-06-28,1525,23,1
1997-07-01,19,6,1
1997-07-01,44,3,1
1997-07-01,1182,6,1
1997-07-01,1210,23,1
1997-07-02,70,16,1
1997-07-02,239,16,1
1997-07-02,431,16,1
1997-07-02,564,17,1
1997-07-02,1154,17,1
1997-07-02,1375,16,1
1997-07-03,465,15,1
1997-07-03,1075,13,1
1997-07-03,1114,13,2
1997-07-03,1286,13,2
1997-07-04,178,17,1
1997-07-04,477,16,1
1997-07-04,564,17,1
1997-07-04,658,17,1
1997-07-04,834,16,2
1997-07-04,896,16,1
1997-07-04,1272,16,2
1997-07-04,1293,16,2
1997-07-05,309,17,2
1997-07-05,336,23,1
1997-07-05,455,7,1
1997-07-05,568,7,2
1997-07-05,611,17,1
1997-07-05,982,7,1
1997-07-05,1234,17,1
1997-07-05,1342,17,1
1997-07-05,1362,17,1
1997-07-05,1448,17,1
1997-07-05,1520,7,1
1997-07-06,252,13,2
1997-07-06,312,15,1
1997-07-06,484,13,1
1997-07-06,484,13,1
1997-07-06,486,13,1
1997-07-06,780,13,1
1997-07-06,833,13,1
1997-07-06,1036,13,1
1997-07-06,1158,13,1
1997-07-06,1196,13,2
1997-07-06,1206,17,1
1997-07-06,1256,13,1
1997-07-06,1324,15,1
1997-07-06,1365,13,1
1997-07-06,1474,15,1
1997-07-06,1496,17,1
1997-07-09,59,3,2
1997-07-09,512,3,1
1997-07-09,929,3,1
1997-07-09,1025,3,1
1997-07-10,2,7,1
1997-07-10,166,7,1
1997-07-10,366,7,1
1997-07-10,384,7,1
1997-07-10,442,23,1
1997-07-10,962,23,1
1997-07-10,1309,7,1
1997-07-10,1458,7,1
1997-07-11,126,11,2
1997-07-11,368,11,1
1997-07-11,368,6,1
1997-07-11,371,6,1
1997-07-11,452,11,1
1997-07-11,707,24,1
1997-07-11,1039,11,1
1997-07-11,1097,6,1
1997-07-11,1289,24,1
1997-07-11,1420,24,2
1997-07-11,1439,11,1
1997-07-12,254,23,1
1997-07-14,8,24,1
1997-07-14,80,11,1
1997-07-14,103,7,1
1997-07-14,679,11,1
1997-07-14,701,11,1
1997-07-14,779,24,1
1997-07-14,827,7,1
1997-07-14,859,24,1
1997-07-14,950,7,1
1997-07-14,1100,7,1
1997-07-14,1212,11,1
1997-07-14,1284,7,1
1997-07-14,1491,11,1
1997-07-16,348,3,1
1997-07-16,517,3,1
1997-07-16,993,3,1
1997-07-17,509,24,1
1997-07-17,658,6,1
1997-07-17,663,24,1
1997-07-17,804,24,1
1997-07-17,938,24,1
1997-07-17,1241,24,1
1997-07-20,66,13,1
1997-07-20,307,13,1
1997-07-20,432,13,1
1997-07-20,451,13,1
1997-07-20,492,13,1
1997-07-20,584,13,2
1997-07-20,761,13,1
1997-07-20,830,13,1
1997-07-20,969,13,1
1997-07-20,1406,7,1
1997-07-20,1430,13,1
1997-07-20,1465,7,1
1997-07-22,122,24,1
1997-07-22,126,24,2
1997-07-22,146,24,1
1997-07-22,938,24,2
1997-07-22,1063,24,2
1997-07-23,67,7,1
1997-07-23,86,7,2
1997-07-23,88,15,1
1997-07-23,174,7,1
1997-07-23,377,15,1
1997-07-23,433,7,1
1997-07-23,467,11,1
1997-07-23,487,7,1
1997-07-23,571,23,1
1997-07-23,645,11,1
1997-07-23,663,11,2
1997-07-23,835,15,1
1997-07-23,871,23,1
1997-07-23,912,16,1
1997-07-23,945,16,1
1997-07-23,986,16,2
1997-07-23,1172,7,2
1997-07-23,1195,7,1
1997-07-23,1250,15,1
1997-07-23,1262,7,1
1997-07-23,1431,11,1
1997-07-24,153,11,1
1997-07-24,198,11,1
1997-07-24,356,16,1
1997-07-24,469,11,1
1997-07-24,510,16,1
1997-07-24,732,16,2
1997-07-24,969,11,2
1997-07-24,1309,16,1
1997-07-24,1486,16,1
1997-07-26,171,6,1
1997-07-26,1333,6,1
1997-07-27,27,17,1
1997-07-27,43,13,1
1997-07-27,112,17,1
1997-07-27,223,16,1
1997-07-27,229,17,1
1997-07-27,248,13,1
1997-07-27,419,13,1
1997-07-27,435,16,1
1997-07-27,468,17,1
1997-07-27,477,13,1
1997-07-27,483,15,1
1997-07-27,573,13,1
1997-07-27,644,13,1
1997-07-27,656,13,1
1997-07-27,715,15,1
1997-07-27,786,13,1
1997-07-27,915,13,1
1997-07-27,996,16,1
1997-07-27,1016,17,1
1997-07-27,1086,17,1
1997-07-27,1125,13,2
1997-07-27,1128,13,1
1997-07-27,1148,15,1
1997-07-27,1170,13,1
1997-07-27,1175,13,1
1997-07-27,1201,17,2
1997-07-27,1219,17,1
1997-07-27,1231,15,1
1997-07-27,1305,13,1
1997-07-27,1396,16,1
1997-07-27,1529,15,1
1997-07-28,61,13,1
1997-07-28,203,3,2
1997-07-28,291,3,1
1997-07-28,504,3,1
1997-07-28,535,3,2
1997-07-28,632,6,2
1997-07-28,782,6,2
1997-07-28,1044,6,1
1997-07-28,1446,3,1
1997-07-28,1453,13,1
1997-07-28,1478,3,1
1997-07-29,143,3,1
1997-07-29,343,3,1
1997-07-29,448,11,1
1997-07-29,669,3,1
1997-07-29,790,11,1
1997-07-29,950,11,2
1997-07-29,998,3,1
1997-08-01,412,7,1
1997-08-01,687,7,2
1997-08-01,992,7,2
1997-08-01,1314,7,2
1997-08-02,139,24,1
1997-08-02,324,24,1
1997-08-02,471,24,2
1997-08-02,527,24,1
1997-08-02,557,24,1
1997-08-02,706,24,1
1997-08-02,1265,24,1
1997-08-02,1550,24,1
1997-08-03,406,16,1
1997-08-03,553,16,2
1997-08-03,854,16,1
1997-08-03,1166,16,1
1997-08-03,1177,16,1
1997-08-03,1343,16,1
1997-08-03,1357,16,2
1997-08-04,29,13,2
1997-08-04,105,17,2
1997-08-04,180,17,2
1997-08-04,240,13,1
1997-08-04,261,17,1
1997-08-04,269,7,1
1997-08-04,271,17,1
1997-08-04,424,7,2
1997-08-04,616,13,1
1997-08-04,837,7,1
1997-08-04,999,13,1
1997-08-04,1053,7,1
1997-08-04,1199,13,1
1997-08-04,1324,7,1
1997-08-04,1330,13,1
1997-08-04,1426,13,1
1997-08-04,1435,13,2
1997-08-05,592,6,1
1997-08-05,874,6,1
1997-08-05,1533,6,2
1997-08-06,24,13,1
1997-08-06,62,13,1
1997-08-06,79,13,1
1997-08-06,250,13,1
1997-08-06,1108,13,1
1997-08-06,1145,13,1
1997-08-06,1550,13,1
1997-08-07,40,7,1
1997-08-07,145,7,2
1997-08-07,149,11,1
1997-08-07,233,16,1
1997-08-07,345,16,2
1997-08-07,449,16,1
1997-08-07,593,7,1
1997-08-07,810,16,1
1997-08-07,1185,7,1
1997-08-07,1289,11,1
1997-08-08,715,13,1
1997-08-08,865,13,1
1997-08-08,1178,13,1
1997-08-11,427,15,1
1997-08-11,777,23,1
1997-08-11,854,15,2
1997-08-11,1116,15,1
1997-08-11,1180,15,1
1997-08-11,1249,23,2
1997-08-11,1432,23,1
1997-08-12,82,3,2
1997-08-12,299,6,1
1997-08-12,400,15,1
1997-08-12,1175,6,1
1997-08-12,1261,6,1
1997-08-12,1376,15,1
1997-08-13,199,3,1
1997-08-13,279,3,2
1997-08-13,284,3,1
1997-08-13,342,16,1
1997-08-13,526,16,1
1997-08-13,572,3,1
1997-08-13,770,11,1
1997-08-13,1339,3,1
1997-08-13,1429,3,1
1997-08-14,558,11,1
1997-08-14,579,17,1
1997-08-14,1230,17,1
1997-08-14,1374,11,2
1997-08-15,58,17,1
1997-08-15,123,7,1
1997-08-15,294,17,2
1997-08-15,357,17,1
1997-08-15,437,17,1
1997-08-15,514,17,1
1997-08-15,610,7,1
1997-08-15,684,7,1
1997-08-15,823,17,2
1997-08-15,958,7,1
1997-08-15,1022,17,1
1997-08-15,1096,17,1
1997-08-15,1285,17,1
1997-08-15,1379,7,1
1997-08-15,1431,7,1
1997-08-16,113,16,1
1997-08-16,905,16,1
1997-08-16,961,16,1
1997-08-16,1073,24,1
1997-08-17,130,6,1
1997-08-17,868,15,1
1997-08-17,953,6,2
1997-08-18,163,15,1
1997-08-18,313,15,2
1997-08-18,382,3,1
1997-08-19,322,3,1
1997-08-19,1096,3,1
1997-08-19,1123,3,1
1997-08-19,1155,3,2
1997-08-19,1178,3,1
1997-08-21,475,24,1
1997-08-21,516,24,1
1997-08-21,680,24,2
1997-08-21,836,24,1
1997-08-21,1287,24,2
1997-08-21,1298,24,2
1997-08-22,76,17,1
1997-08-22,376,17,2
1997-08-22,611,17,1
1997-08-22,872,11,1
1997-08-22,975,17,2
1997-08-22,1005,11,1
1997-08-22,1231,17,1
1997-08-22,1357,17,1
1997-08-22,1479,17,1
1997-08-23,119,24,1
1997-08-23,287,11,2
1997-08-23,427,24,2
1997-08-23,549,24,1
1997-08-23,575,24,2
1997-08-23,794,24,2
1997-08-23,915,24,1
1997-08-23,1266,11,2
1997-08-23,1272,11,1
1997-08-23,1407,11,1
1997-08-23,1461,24,2
1997-08-24,50,16,1
1997-08-24,413,16,1
1997-08-24,1256,16,1
1997-08-24,1429,16,1
1997-08-25,182,24,1
1997-08-25,231,24,1
1997-08-25,648,24,2
1997-08-25,715,24,1
1997-08-25,1036,24,1
1997-08-25,1463,24,1
1997-08-25,1475,24,1
1997-08-26,22,17,1
1997-08-26,49,23,1
1997-08-26,57,23,1
1997-08-26,79,23,1
1997-08-26,399,17,2
1997-08-26,641,17,1
1997-08-26,645,6,1
1997-08-26,734,23,1
1997-08-26,798,6,1
1997-08-26,860,17,1
1997-08-26,1301,17,1
1997-08-26,1376,17,2
1997-08-27,469,13,1
1997-08-28,29,15,2
1997-08-28,258,15,1
1997-08-28,850,15,1
1997-08-28,1158,15,2
1997-08-28,1522,6,1
1997-08-29,1251,3,1
1997-08-29,1417,3,2
1997-08-29,1519,3,1
1997-08-30,1050,7,1
1997-08-30,1389,7,1
1997-09-01,521,13,1
1997-09-01,1132,13,1
1997-09-02,132,15,2
1997-09-02,381,3,1
1997-09-02,468,3,1
1997-09-02,517,15,1
1997-09-02,541,3,1
1997-09-02,1210,11,1
1997-09-02,1395,16,1
1997-09-02,1400,15,1
1997-09-02,1450,11,1
1997-09-02,1519,11,1
1997-09-02,1519,16,1
1997-09-03,428,6,1
1997-09-03,812,6,1
1997-09-03,1417,6,1
1997-09-04,320,23,1
1997-09-04,603,23,1
1997-09-04,1232,15,1
1997-09-04,1416,15,1
1997-09-05,74,7,1
1997-09-05,286,7,1
1997-09-05,903,7,1
1997-09-06,10,7,1
1997-09-06,205,24,1
1997-09-06,689,24,1
1997-09-06,1008,24,1
1997-09-06,1061,7,1
1997-09-06,1151,7,1
1997-09-06,1423,7,1
1997-09-06,1432,24,1
1997-09-07,264,11,2
1997-09-07,585,24,1
1997-09-07,767,24,1
1997-09-07,774,11,2
1997-09-07,1422,11,2
1997-09-07,1437,11,2
1997-09-08,69,6,1
1997-09-08,125,15,1
1997-09-08,240,15,1
1997-09-08,298,6,1
1997-09-08,334,15,1
1997-09-08,574,6,1
1997-09-08,595,11,1
1997-09-08,616,6,1
1997-09-08,770,6,1
1997-09-08,832,11,1
1997-09-08,861,6,1
1997-09-08,1019,7,1
1997-09-08,1106,7,2
1997-09-08,1202,7,1
1997-09-08,1346,7,2
1997-09-08,1389,11,1
1997-09-08,1451,6,1
1997-09-08,1494,15,1
1997-09-08,1540,11,1
1997-09-09,87,7,1
1997-09-09,432,7,1
1997-09-09,1039,7,1
1997-09-10,176,13,2
1997-09-10,335,13,1
1997-09-10,653,11,1
1997-09-10,754,13,1
1997-09-10,863,11,1
1997-09-10,944,13,1
1997-09-10,953,11,1
1997-09-10,988,13,1
1997-09-10,1064,11,1
1997-09-10,1224,13,1
1997-09-10,1392,13,1
1997-09-11,618,13,1
1997-09-11,845,13,1
1997-09-11,879,23,2
1997-09-11,1461,23,1
1997-09-12,177,3,1
1997-09-12,886,3,1
1997-09-12,910,23,1
1997-09-12,992,3,1
1997-09-13,898,24,1
1997-09-13,919,24,1
1997-09-13,1488,24,1
1997-09-14,258,17,1
1997-09-14,259,17,1
1997-09-14,407,17,1
1997-09-14,464,3,1
1997-09-14,630,3,1
1997-09-14,862,17,1
1997-09-14,1471,3,1
1997-09-15,26,24,2
1997-09-15,1204,24,1
1997-09-15,1511,24,1
1997-09-16,790,23,1
1997-09-17,10,13,1
1997-09-17,428,6,1
1997-09-17,854,13,2
1997-09-17,924,6,1
1997-09-17,1213,13,1
1997-09-17,1218,6,1
1997-09-17,1477,6,1
1997-09-18,4,15,1
1997-09-18,28,13,2
1997-09-18,159,13,1
1997-09-18,374,13,2
1997-09-18,570,15,1
1997-09-18,577,15,1
1997-09-18,598,15,1
1997-09-18,821,6,1
1997-09-18,1068,13,1
1997-09-18,1118,15,1
1997-09-18,1214,13,1
1997-09-18,1452,13,1
1997-09-18,1546,13,1
1997-09-19,1264,7,1
1997-09-20,123,17,1
1997-09-20,325,16,1
1997-09-20,325,3,1
1997-09-20,336,3,1
1997-09-20,675,17,2
1997-09-20,772,16,1
1997-09-20,832,3,2
1997-09-20,893,16,2
1997-09-20,954,23,1
1997-09-20,1011,16,1
1997-09-20,1043,23,1
1997-09-20,1174,16,1
1997-09-20,1208,3,1
1997-09-20,1211,17,1
1997-09-20,1321,16,1
1997-09-20,1425,3,1
1997-09-21,42,17,1
1997-09-21,45,17,1
1997-09-21,457,17,1
1997-09-21,486,17,1
1997-09-21,623,17,1
1997-09-21,985,17,1
1997-09-21,1098,17,1
1997-09-21,1178,17,1
1997-09-21,1211,17,1
1997-09-21,1365,17,1
1997-09-21,1413,17,1
1997-09-22,17,17,1
1997-09-22,466,17,1
1997-09-22,668,17,1
1997-09-22,755,17,1
1997-09-22,1407,17,2
1997-09-23,45,24,1
1997-09-23,164,17,2
1997-09-23,289,17,1
1997-09-23,343,16,1
1997-09-23,450,17,1
1997-09-23,463,17,1
1997-09-23,471,3,1
1997-09-23,502,17,1
1997-09-23,753,3,1
1997-09-23,789,17,1
1997-09-23,859,16,1
1997-09-23,874,24,1
1997-09-23,926,17,1
1997-09-23,1206,17,1
1997-09-23,1302,17,1
1997-09-23,1418,17,1
1997-09-23,1450,17,1
1997-09-23,1525,16,1
1997-09-27,261,16,1
1997-09-27,267,15,1
1997-09-27,453,16,1
1997-09-27,552,15,1
1997-09-27,664,15,1
1997-09-27,714,11,1
1997-09-27,779,16,1
1997-09-27,907,16,1
1997-09-27,947,15,1
1997-09-27,995,15,2
1997-09-27,1241,15,1
1997-09-27,1454,15,1
1997-09-29,370,16,1
1997-09-29,666,16,1
1997-09-29,1446,16,2
1997-10-02,40,13,1
1997-10-02,125,24,1
1997-10-02,529,13,1
1997-10-02,629,13,1
1997-10-02,768,13,1
1997-10-02,964,13,2
1997-10-02,1118,13,1
1997-10-02,1266,13,1
1997-10-02,1432,13,2
1997-10-03,265,15,1
1997-10-03,458,15,1
1997-10-03,688,15,1
1997-10-03,1342,15,1
1997-10-03,1396,15,1
1997-10-03,1472,15,1
1997-10-04,125,23,1
1997-10-04,139,24,1
1997-10-04,180,24,1
1997-10-04,336,24,1
1997-10-04,563,24,1
1997-10-05,188,13,1
1997-10-06,774,17,2
1997-10-06,1031,17,1
1997-10-06,1057,17,1
1997-10-07,195,23,2
1997-10-07,356,3,1
1997-10-07,384,23,2
1997-10-07,386,23,1
1997-10-07,472,6,1
1997-10-07,579,3,1
1997-10-07,595,23,1
1997-10-07,710,6,1
1997-10-07,1187,23,1
1997-10-07,1431,3,1
1997-10-08,629,23,1
1997-10-08,911,23,1
1997-10-09,127,7,1
1997-10-09,357,7,1
1997-10-09,678,7,1
1997-10-09,906,7,2
1997-10-09,1354,7,2
1997-10-10,322,17,2
1997-10-10,332,17,1
1997-10-10,405,11,2
1997-10-10,566,17,1
1997-10-10,581,17,1
1997-10-10,632,17,2
1997-10-10,709,17,1
1997-10-10,727,11,1
1997-10-10,735,11,2
1997-10-10,845,17,1
1997-10-10,882,17,1
1997-10-10,959,17,1
1997-10-10,1226,17,1
1997-10-10,1337,17,1
1997-10-10,1377,11,1
1997-10-10,1406,11,2
1997-10-10,1497,11,1
1997-10-10,1503,17,1
1997-10-12,561,3,1
1997-10-12,1392,3,1
1997-10-13,258,11,2
1997-10-13,455,11,1
1997-10-13,844,11,1
1997-10-13,1353,11,1
1997-10-13,1377,11,1
1997-10-13,1515,11,2
1997-10-13,1523,11,1
1997-10-14,3,17,2
1997-10-14,8,17,1
1997-10-14,490,17,1
1997-10-14,552,17,1
1997-10-14,572,17,1
1997-10-14,613,16,2
1997-10-14,636,17,1
1997-10-14,678,16,1
1997-10-14,776,17,1
1997-10-14,1098,16,1
1997-10-14,1129,17,1
1997-10-14,1140,17,1
1997-10-14,1292,17,1
1997-10-14,1398,17,1
1997-10-14,1514,17,1
1997-10-15,36,15,1
1997-10-15,351,13,1
1997-10-15,396,15,1
1997-10-15,404,11,1
1997-10-15,490,11,2
1997-10-15,536,11,2
1997-10-15,777,13,1
1997-10-15,802,11,2
1997-10-15,919,15,2
1997-10-15,952,16,1
1997-10-15,954,16,1
1997-10-15,1154,15,1
1997-10-15,1237,15,2
1997-10-15,1418,11,1
1997-10-15,1484,13,1
1997-10-15,1490,6,1
1997-10-15,1539,6,1
1997-10-16,115,11,1
1997-10-16,255,15,1
1997-10-16,330,13,1
1997-10-16,477,13,1
1997-10-16,610,11,2
1997-10-16,675,15,1
1997-10-16,785,3,1
1997-10-16,809,11,2
1997-10-16,938,23,1
1997-10-16,1012,11,1
1997-10-16,1068,11,1
1997-10-16,1142,13,1
1997-10-16,1412,13,1
1997-10-17,236,16,1
1997-10-18,938,11,1
1997-10-18,985,11,2
1997-10-19,163,7,1
1997-10-19,416,7,2
1997-10-19,444,24,1
1997-10-19,503,6,1
1997-10-19,549,7,1
1997-10-19,581,24,1
1997-10-19,621,24,1
1997-10-19,836,6,2
1997-10-19,859,7,1
1997-10-19,957,24,2
1997-10-19,1021,24,1
1997-10-19,1144,24,1
1997-10-19,1149,7,2
1997-10-19,1204,7,1
1997-10-19,1403,24,1
1997-10-19,1424,24,1
1997-10-19,1439,24,1
1997-10-19,1461,7,2
1997-10-20,96,7,1
1997-10-20,242,7,1
1997-10-20,245,7,1
1997-10-20,408,7,1
1997-10-20,559,7,1
1997-10-20,787,7,1
1997-10-20,1148,7,1
1997-10-21,180,13,1
1997-10-21,562,17,1
1997-10-21,617,17,1
1997-10-21,887,17,1
1997-10-21,908,17,1
1997-10-21,1019,17,1
1997-10-21,1099,13,1
1997-10-21,1117,13,1
1997-10-21,1410,13,1
1997-10-22,59,7,1
1997-10-22,62,24,1
1997-10-22,234,7,1
1997-10-22,311,7,1
1997-10-22,325,7,1
1997-10-22,364,7,2
1997-10-22,387,3,1
1997-10-22,469,24,1
1997-10-22,476,24,1
1997-10-22,613,15,1
1997-10-22,631,15,1
1997-10-22,644,15,2
1997-10-22,687,3,1
1997-10-22,782,16,2
1997-10-22,797,3,1
1997-10-22,904,24,2
1997-10-22,918,7,1
1997-10-22,929,7,2
1997-10-22,1004,15,1
1997-10-23,66,23,2
1997-10-23,224,23,1
1997-10-23,300,16,1
1997-10-23,755,16,1
1997-10-23,1009,23,1
1997-10-23,1223,23,1
1997-10-24,11,6,1
1997-10-24,123,6,2
1997-10-24,369,6,1
1997-10-24,437,6,1
1997-10-24,457,6,2
1997-10-24,908,6,1
1997-10-24,1512,6,1
1997-10-26,54,17,1
1997-10-26,739,17,1
1997-10-27,554,3,1
1997-10-27,820,15,1
1997-10-27,1014,3,1
1997-10-27,1253,6,2
1997-10-27,1487,3,2
1997-11-01,444,7,1
1997-11-01,939,7,1
1997-11-01,1392,7,1
1997-11-01,1447,7,1
1997-11-02,22,7,1
1997-11-02,126,15,1
1997-11-02,470,7,1
1997-11-02,495,7,2
1997-11-02,608,15,1
1997-11-02,869,7,1
1997-11-02,982,15,1
1997-11-02,993,15,1
1997-11-02,1194,7,1
1997-11-02,1230,15,1
1997-11-02,1232,15,1
1997-11-02,1330,15,1
1997-11-03,37,17,1
1997-11-03,242,17,1
1997-11-03,792,17,1
1997-11-03,993,17,1
1997-11-03,1136,17,1
1997-11-03,1197,17,1
1997-11-03,1418,17,1
1997-11-04,18,15,1
1997-11-04,169,13,1
1997-11-04,184,13,1
1997-11-04,305,13,1
1997-11-04,485,13,1
1997-11-04,900,15,1
1997-11-04,1143,13,1
1997-11-06,390,3,2
1997-11-06,1086,3,1
1997-11-06,1236,3,1
1997-11-07,6,6,1
1997-11-07,198,3,1
1997-11-07,591,3,1
1997-11-07,623,7,1
1997-11-07,679,3,1
1997-11-07,849,6,1
1997-11-07,941,3,1
1997-11-07,1040,6,1
1997-11-07,1167,6,1
1997-11-07,1273,6,1
1997-11-07,1501,7,1
1997-11-08,249,7,1
1997-11-08,380,24,1
1997-11-08,825,7,1
1997-11-08,1018,24,1
1997-11-08,1064,7,1
1997-11-08,1142,24,1
1997-11-08,1171,7,1
1997-11-08,1337,24,2
1997-11-09,660,24,1
1997-11-09,1139,23,2
1997-11-09,1428,24,1
1997-11-10,165,17,1
1997-11-10,165,6,1
1997-11-10,403,6,1
1997-11-10,451,6,1
1997-11-10,583,17,1
1997-11-10,626,17,1
1997-11-10,672,17,1
1997-11-10,693,17,1
1997-11-10,809,17,1
1997-11-10,1113,17,1
1997-11-10,1423,6,1
1997-11-10,1464,6,1
1997-11-10,1556,6,2
1997-11-11,120,3,1
1997-11-11,177,3,1
1997-11-11,409,3,1
1997-11-11,435,3,1
1997-11-11,558,3,1
1997-11-11,643,3,1
1997-11-11,1121,3,1
1997-11-11,1290,3,1
1997-11-11,1357,3,1
1997-11-13,237,7,2
1997-11-13,297,15,1
1997-11-13,442,15,1
1997-11-13,521,7,1
1997-11-13,738,15,1
1997-11-13,1089,7,1
1997-11-13,1113,7,1
1997-11-13,1187,15,1
1997-11-13,1264,15,1
1997-11-13,1342,7,1
1997-11-13,1460,15,1
1997-11-14,284,24,2
1997-11-14,398,24,1
1997-11-14,404,24,1
1997-11-14,848,24,1
1997-11-14,1537,24,1
1997-11-15,90,24,1
1997-11-15,202,16,1
1997-11-15,261,3,1
1997-11-15,351,3,1
1997-11-15,544,3,1
1997-11-15,694,3,1
1997-11-15,800,11,2
1997-11-15,880,3,1
1997-11-15,1089,16,1
1997-11-15,1196,16,2
1997-11-15,1339,11,1
1997-11-15,1360,16,2
1997-11-15,1464,16,1
1997-11-16,128,13,1
1997-11-16,695,11,1
1997-11-16,1004,13,1
1997-11-16,1193,11,1
1997-11-16,1482,11,1
1997-11-16,1495,23,1
1997-11-16,1555,13,1
1997-11-17,16,15,2
1997-11-17,536,15,1
1997-11-17,710,15,1
1997-11-17,774,15,1
1997-11-17,937,15,1
1997-11-17,1278,15,2
1997-11-17,1456,15,1
1997-11-18,350,6,1
1997-11-18,577,13,2
1997-11-18,649,13,1
1997-11-18,836,13,1
1997-11-18,1167,13,1
1997-11-18,1207,13,1
1997-11-18,1268,13,2
1997-11-18,1401,6,2
1997-11-19,1156,23,1
1997-11-21,36,6,1
1997-11-21,172,17,1
1997-11-21,328,16,1
1997-11-21,394,6,2
1997-11-21,470,16,1
1997-11-21,553,6,2
1997-11-21,688,16,1
1997-11-21,713,6,1
1997-11-21,743,16,1
1997-11-21,778,23,1
1997-11-21,913,16,1
1997-11-21,944,16,1
1997-11-21,1177,17,2
1997-11-21,1233,6,2
1997-11-21,1320,16,1
1997-11-21,1362,16,1
1997-11-21,1386,16,1
1997-11-21,1386,17,1
1997-11-21,1402,16,1
1997-11-21,1454,23,2
1997-11-22,22,17,1
1997-11-22,337,16,1
1997-11-22,353,16,1
1997-11-22,357,17,1
1997-11-22,485,16,2
1997-11-22,514,16,1
1997-11-22,615,16,1
1997-11-22,860,16,1
1997-11-22,1073,17,2
1997-11-22,1087,17,1
1997-11-22,1210,17,1
1997-11-22,1401,16,1
1997-11-24,124,16,1
1997-11-24,582,16,1
1997-11-24,1072,16,1
1997-11-25,101,24,1
1997-11-25,228,16,1
1997-11-25,321,16,1
1997-11-25,334,13,1
1997-11-25,552,24,1
1997-11-25,560,16,1
1997-11-25,897,13,1
1997-11-25,970,24,1
1997-11-25,1080,24,2
1997-11-25,1252,13,1
1997-11-25,1313,24,1
1997-11-25,1332,13,1
1997-11-25,1343,13,1
1997-11-25,1483,13,1
1997-11-25,1500,13,1
1997-11-26,7,6,1
1997-11-26,32,11,1
1997-11-26,107,11,1
1997-11-26,296,6,1
1997-11-26,465,6,1
1997-11-26,709,6,1
1997-11-26,948,11,1
1997-11-26,995,6,1
1997-11-26,1454,11,1
1997-11-27,194,15,1
1997-11-27,337,15,1
1997-11-27,354,11,1
1997-11-27,543,11,1
1997-11-27,1275,15,1
1997-11-27,1497,11,1
1997-11-27,1500,15,1
1997-11-28,64,11,1
1997-11-28,74,3,1
1997-11-28,127,17,1
1997-11-28,533,11,1
1997-11-28,591,3,1
1997-11-28,840,3,1
1997-11-28,917,17,1
1997-11-28,1093,17,1
1997-11-28,1158,11,1
1997-11-28,1166,11,1
1997-11-28,1348,3,2
1997-11-28,1417,3,1
1997-11-28,1447,17,1
1997-11-30,546,13,1
1997-11-30,562,13,2
1997-11-30,953,13,1
1997-11-30,1270,13,2
1997-11-30,1397,13,1
1997-11-30,1549,13,1
1997-12-01,152,6,1
1997-12-01,169,6,2
1997-12-01,958,6,1
1997-12-01,1208,6,1
1997-12-01,1263,6,1
1997-12-01,1268,6,1
1997-12-01,1299,6,1
1997-12-01,1435,6,1
1997-12-01,1484,6,1
1997-12-02,269,7,2
1997-12-02,1084,7,1
1997-12-02,1431,7,1
1997-12-03,359,15,2
1997-12-03,538,23,1
1997-12-03,936,15,1
1997-12-03,1338,15,1
1997-12-03,1416,15,1
1997-12-03,1443,15,2
1997-12-03,1475,15,1
1997-12-04,22,7,1
1997-12-04,495,11,2
1997-12-04,576,7,1
1997-12-04,665,7,1
1997-12-04,899,7,1
1997-12-04,1139,11,1
1997-12-04,1369,7,1
1997-12-04,1519,11,1
1997-12-04,1544,11,1
1997-12-05,16,16,1
1997-12-05,40,23,1
1997-12-05,121,15,1
1997-12-05,561,16,1
1997-12-05,765,15,1
1997-12-05,919,16,2
1997-12-05,1064,16,1
1997-12-05,1201,16,1
1997-12-05,1534,15,1
1997-12-06,92,15,1
1997-12-06,195,15,1
1997-12-06,211,15,1
1997-12-06,361,15,2
1997-12-06,371,15,1
1997-12-06,1128,15,1
1997-12-07,11,17,2
1997-12-07,504,24,1
1997-12-07,540,17,1
1997-12-07,791,24,1
1997-12-07,947,17,1
1997-12-07,1140,17,1
1997-12-07,1260,17,1
1997-12-07,1261,17,1
1997-12-07,1350,17,1
1997-12-07,1442,17,1
1997-12-08,536,16,1
1997-12-08,1510,16,1
1997-12-09,460,3,1
1997-12-09,521,3,2
1997-12-09,862,3,2
1997-12-09,1388,3,1
1997-12-10,214,7,1
1997-12-10,769,7,1
1997-12-10,1179,7,2
